indexDados;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
278;FGA0076 - EQUIPAMENTOS TERMOFLUIDOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;30h;24M12;45;4;FGA - SALA I4;2M2;;I4;UAC;45.0;;
279;FGA0076 - EQUIPAMENTOS TERMOFLUIDOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;30h;24M12;45;4;FGA - SALA I4;4M1;;I4;UAC;45.0;;
280;FGA0076 - EQUIPAMENTOS TERMOFLUIDOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;30h;24M12;45;4;FGA - SALA I4;4M2;;I4;UAC;45.0;;
281;FGA0077 - INTRODUÇÃO AO DESGASTE;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35T45;15;4;FGA - SALA MULTIUSO;3T4;;Multi.;UAC;25.0;;
282;FGA0077 - INTRODUÇÃO AO DESGASTE;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35T45;15;4;FGA - SALA MULTIUSO;3T5;;Multi.;UAC;25.0;;
283;FGA0077 - INTRODUÇÃO AO DESGASTE;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35T45;15;4;FGA - SALA MULTIUSO;5T4;;Multi.;UAC;25.0;;
284;FGA0077 - INTRODUÇÃO AO DESGASTE;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35T45;15;4;FGA - SALA MULTIUSO;5T5;;Multi.;UAC;25.0;;
285;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;45h;2T123;90;69;FGA - SALA S4;2T1;;S4;UAC;130.0;;
286;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;45h;2T123;90;69;FGA - SALA S4;2T2;;S4;UAC;130.0;;
287;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;45h;2T123;90;69;FGA - SALA S4;2T3;;S4;UAC;130.0;;
288;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;45h;3T23 5T2;90;32;FGA - SALA S4;3T2;;S4;UAC;130.0;;
289;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;45h;3T23 5T2;90;32;FGA - SALA S4;3T3;;S4;UAC;130.0;;
290;FGA0078 - TEORIA DE MATERIAIS DE CONSTRUÇÃO;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;45h;3T23 5T2;90;32;FGA - SALA S4;5T2;;S4;UAC;130.0;;
291;FGA0083 - APRENDIZADO DE MÁQUINA;1;2022;2;FABRICIO ATAIDES BRAZ;60h;35M34;60;21;FGA - SALA S6;3M3;;S6;UAC;60.0;;
292;FGA0083 - APRENDIZADO DE MÁQUINA;1;2022;2;FABRICIO ATAIDES BRAZ;60h;35M34;60;21;FGA - SALA S6;3M4;;S6;UAC;60.0;;
293;FGA0083 - APRENDIZADO DE MÁQUINA;1;2022;2;FABRICIO ATAIDES BRAZ;60h;35M34;60;21;FGA - SALA S6;5M3;;S6;UAC;60.0;;
294;FGA0083 - APRENDIZADO DE MÁQUINA;1;2022;2;FABRICIO ATAIDES BRAZ;60h;35M34;60;21;FGA - SALA S6;5M4;;S6;UAC;60.0;;
295;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;2T4;;S6;UAC;60.0;;
296;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;2T5;;S6;UAC;60.0;;
297;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;6T4;;S6;UAC;60.0;;
298;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;6T5;;S6;UAC;60.0;;
299;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;2T4;;I10;UAC;80.0;;
300;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;2T5;;I10;UAC;80.0;;
301;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;6T4;;I10;UAC;80.0;;
302;FGA0084 - DESENVOLVIMENTO DE SOFTWARE;1;2022;2;SERGIO ANTONIO ANDRADE DE FREITAS;60h;26T45;70;63;FGA - SALA S6 E I10;6T5;;I10;UAC;80.0;;
303;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;2M3;;S9;UAC;130.0;;
304;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;2M4;;S9;UAC;130.0;;
305;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;6M3;;S9;UAC;130.0;;
306;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;6M4;;S9;UAC;130.0;;
307;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;2M3;;S2;UAC;130.0;;
308;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;2M4;;S2;UAC;130.0;;
309;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;6M3;;S2;UAC;130.0;;
310;FGA0085 - MATEMÁTICA DISCRETA 1;1;2022;2;GLAUCO VITOR PEDROSA;60h;26M34;130;121;FGA - SALA S9 e S2;6M4;;S2;UAC;130.0;;
311;FGA0085 - MATEMÁTICA DISCRETA 1;2;2022;2;GLAUCO VITOR PEDROSA;60h;46T23;69;65;FGA - SALA S7;4T2;;S7;UAC;60.0;;
312;FGA0085 - MATEMÁTICA DISCRETA 1;2;2022;2;GLAUCO VITOR PEDROSA;60h;46T23;69;65;FGA - SALA S7;4T3;;S7;UAC;60.0;;
313;FGA0085 - MATEMÁTICA DISCRETA 1;2;2022;2;GLAUCO VITOR PEDROSA;60h;46T23;69;65;FGA - SALA S7;6T2;;S7;UAC;60.0;;
314;FGA0085 - MATEMÁTICA DISCRETA 1;2;2022;2;GLAUCO VITOR PEDROSA;60h;46T23;69;65;FGA - SALA S7;6T3;;S7;UAC;60.0;;
315;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;1;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;24T45;43;39;FGA - SALA S8;2T4;;S8;UAC;45.0;;
316;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;1;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;24T45;43;39;FGA - SALA S8;2T5;;S8;UAC;45.0;;
317;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;1;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;24T45;43;39;FGA - SALA S8;4T4;;S8;UAC;45.0;;
318;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;1;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;24T45;43;39;FGA - SALA S8;4T5;;S8;UAC;45.0;;
319;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;2;2022;2;JORGE ANDRES CORMANE ANGARITA;60h;24M12;43;38;FGA - SALA I8;2M1;;I8;UAC;45.0;;
320;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;2;2022;2;JORGE ANDRES CORMANE ANGARITA;60h;24M12;43;38;FGA - SALA I8;2M2;;I8;UAC;45.0;;
321;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;2;2022;2;JORGE ANDRES CORMANE ANGARITA;60h;24M12;43;38;FGA - SALA I8;4M1;;I8;UAC;45.0;;
322;FGA0086 - TEORIA DE ELETRICIDADE APLICADA;2;2022;2;JORGE ANDRES CORMANE ANGARITA;60h;24M12;43;38;FGA - SALA I8;4M2;;I8;UAC;45.0;;
323;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;1;2022;2;LOANA NUNES VELASCO;30h;2T45;20;17;FGA - SALA LAB ELETR;2T4;;Lab.Eletr.;UED;20.0;;
324;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;1;2022;2;LOANA NUNES VELASCO;30h;2T45;20;17;FGA - SALA LAB ELETR;2T5;;Lab.Eletr.;UED;20.0;;
325;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M34;20;16;FGA - SALA LAB ELETR;6M3;;Lab.Eletr.;UED;20.0;;
326;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M34;20;16;FGA - SALA LAB ELETR;6M4;;Lab.Eletr.;UED;20.0;;
327;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;3;2022;2;JORGE ANDRES CORMANE ANGARITA;30h;2M34;18;17;FGA - SALA LAB ELETR;2M3;;Lab.Eletr.;UED;20.0;;
328;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;3;2022;2;JORGE ANDRES CORMANE ANGARITA;30h;2M34;18;17;FGA - SALA LAB ELETR;2M4;;Lab.Eletr.;UED;20.0;;
329;FGA0087 - LABORATÓRIO DE ELETRICIDADE APLICADA;4;2022;2;JORGE ANDRES CORMANE ANGARITA;30h;4M34;20;13;FGA - SALA LAB ELETR;4M3;;Lab.Eletr.;UED;20.0;;
